time,tru_x, tru_y, ukf_x,ukf_y,error,current_error
0.060439109802246094,-5.625744342803955, -17.454689025878906, -3.59796332661967,-15.169609250781422,3.0550753555611263,3.0550753555611263
0.1599736213684082,-5.625744342803955, -17.454689025878906, -3.6218773671351174,-16.00586511669463,2.7639208683812955,2.472766381201464
0.2599327564239502,-5.634957790374756, -18.555511474609375, -3.676347021836347,-16.668141098787952,2.7492758655607514,2.719985859919664
0.3600656986236572,-5.640835285186768, -19.260326385498047, -3.6893908337190666,-17.183858702371737,2.7743408145487125,2.8495356615125953
0.4596893787384033,-5.645857810974121, -19.88957405090332, -3.716867391543016,-17.733005275120195,2.798153666462844,2.8934050741193698
0.560051679611206,-5.650118827819824, -20.410737991333008, -3.7347949979739496,-18.28962578845676,2.8081110953906863,2.8578982400298996
0.6599752902984619,-5.653247356414795, -20.801090240478516, -3.7596217814589785,-18.723400537582737,2.8085464441792594,2.8111585369106975
0.7603228092193604,-5.657876491546631, -21.349037170410156, -3.712585855585447,-19.338400221028504,2.8071837425353374,2.7976448310278816
0.8602447509765625,-5.657876491546631, -21.349037170410156, -3.738787763140863,-20.00930517911911,2.7553262692046485,2.340466482559137
0.9603767395019531,-5.669154644012451, -22.70719337463379, -3.7058321152607654,-20.375420105010996,2.7846182136827387,3.048245713985552
1.0599684715270996,-5.673717975616455, -23.257368087768555, -3.718983366063366,-20.89381477864576,2.810302366029063,3.0671438894923053
1.160128116607666,-5.677820205688477, -23.751869201660156, -3.6854237797593727,-21.418981093487968,2.83176883597899,3.0679000054281884
1.2604570388793945,-5.68195104598999, -24.263471603393555, -3.6954145016602773,-21.981690686726022,2.8466610801051386,3.025368009618923
1.3600659370422363,-5.685543537139893, -24.68055534362793, -3.6980479171958747,-22.524319995055528,2.8527916212424484,2.9324886560274708
1.4601786136627197,-5.685543537139893, -24.68055534362793, -3.7088557034148835,-23.18493822857272,2.82785502614384,2.4787426947633233
1.5602359771728516,-5.69603157043457, -25.96841049194336, -3.7292746803844286,-23.660901973894493,2.8406110385171957,3.031951224117529
1.6600823402404785,-5.702240467071533, -26.718841552734375, -3.756386351033799,-24.24352442197339,2.858726739487032,3.1485779550044155
1.75980806350708,-5.706977844238281, -27.303850173950195, -3.7225930385527035,-25.040900478269634,2.8671181141482056,3.0097714833881546
1.8598170280456543,-5.709941864013672, -27.667978286743164, -3.740919476003489,-25.535612623126738,2.868976023197251,2.902418386080071
1.9602961540222168,-5.713748455047607, -28.1180362701416, -3.7196330353556593,-26.11985400723499,2.8666763334661165,2.8229822285745576
2.0599958896636963,-5.720150470733643, -28.87380599975586, -3.724540085441587,-26.780041837083854,2.867903998098372,2.8924572907434802
2.1602721214294434,-5.720150470733643, -28.87380599975586, -3.7460374935165563,-26.937922928122084,2.8632227651332314,2.7649168728652813
