25.433740586469376,-306.54568446098176
26.614603965537817,-306.54481470916176
27.960064855707742,-306.5436062133268
29.062062992862913,-306.54268763424597
30.31475979164827,-306.5416836055285
31.657924615536707,-306.5405666623756
32.9413674927779,-306.5391811646482
34.12032161586737,-306.53766749292635
35.2665664265557,-306.5360378543618
36.429855686084146,-306.5084133417053
37.557673220199014,-306.449346569448
38.67238688776862,-306.33652613519985
39.873525955066846,-306.0712368290521
41.20599360505422,-305.57506983968153
42.60410227679661,-304.79129603871206
43.84450793064038,-303.7155575168805
44.79180140227912,-302.44743618345194
45.44199061101854,-301.0035061342471
45.80233835896185,-299.3980221312533
45.942739436626496,-297.76884428047094
45.974764202140044,-296.17777678078494
45.96670870647083,-294.5657284457675
45.950980710204554,-292.9288357502506
45.93292307830816,-291.3194821180283
45.913927412348194,-289.7210202095764
45.90065646257409,-288.0964230457259
45.89023394724169,-286.4730435344472
45.881076385511825,-284.8691922211648
45.875155594408184,-283.25705538388104
45.87070803938766,-281.63345614643697
45.86672129979004,-280.02021152222153
45.86415400903921,-278.41136142849786
45.86227336379545,-276.7932461990319
45.860773043865606,-275.1755795780481
45.85956531121078,-273.5643796312253
45.85861812237687,-271.95033544655746
45.85784564667567,-270.3327969982606
45.857233769725234,-268.7186765186583
45.8568416193338,-267.1057004483267
45.85654750665888,-265.49334083342063
45.85638805278569,-263.91029030175275
45.85639682704218,-262.38391396270055
45.85642772652808,-260.8985837649015
45.8564300157746,-259.4386533491367
45.856362877516915,-258.0187223234949
45.85617061717378,-256.6436277220361
45.85598484180518,-255.29861734988307
45.855738031269844,-253.98332652031505
45.85547367311385,-252.70766886919728
45.85535770666989,-251.46603373998983
45.85959583567243,-250.25068034963678
45.88302189189659,-249.06476268861198
45.91532551158117,-247.90798778880063
45.95631023781736,-246.78075542988145
46.04722439210676,-245.68789654587303
46.280942882832555,-244.61831341870175
46.7256831782301,-243.49789411002234
47.47696682364098,-242.34133435891604
48.63926464413373,-241.35042859901586
50.1490146279641,-240.7759657099287
51.78131900918159,-240.58957197259923
53.40508914963027,-240.58144361529042
55.01107898612092,-240.62227155731148
56.62360072873194,-240.6697492797322
58.24135356570097,-240.71050550495656
59.851808886805415,-240.75085432032387
61.46140780837438,-240.78897077568703
63.07673144613,-240.81397993103525
64.69079585232105,-240.83261854196508
66.30152049105905,-240.84878370269544
