time,tru_x, tru_y, ukf_x,ukf_y,error,current_error
0.18596363067626953,-137.6341552734375, -52.03510284423828, -135.87657129319877,-50.10068402463861,2.613633030326411,2.613633030326411
0.28603649139404297,-137.6341552734375, -52.03510284423828, -135.10509513147883,-50.059965103586514,2.911287946522374,3.2089428627183376
0.38554835319519043,-136.6441192626953, -52.04363250732422, -134.5786514651307,-50.08740190032948,2.8891316467018218,2.8448190470607173
0.4862792491912842,-136.6441192626953, -52.04363250732422, -134.00450152810663,-50.10719336406328,2.9852839164972425,3.2737407258835045
0.5860302448272705,-135.34344482421875, -52.05513000488281, -133.64873861898917,-50.12201678979656,2.9023849231566645,2.5707889497943515
0.6858475208282471,-134.71051025390625, -52.06062698364258, -133.22839199627035,-50.145997674905686,2.8221967452723606,2.421255855850842
0.7857072353363037,-134.71051025390625, -52.06062698364258, -132.98287115829066,-50.088112311070006,2.7936153796253365,2.622127185743194
0.8867776393890381,-134.0957794189453, -52.0662727355957, -132.1274987546235,-50.102114738876864,2.7919954036614487,2.7806555719142327
0.9857442378997803,-133.2006072998047, -52.07399368286133, -131.51909905421124,-50.1031478651895,2.7696287486278823,2.5906955083593477
1.0866119861602783,-133.2006072998047, -52.07399368286133, -131.00851270864868,-50.13972825935648,2.785012610109829,2.923467363447351
1.1857116222381592,-132.25900268554688, -52.08226776123047, -130.60736725897328,-50.15277642323835,2.762725071164697,2.539849681713377
1.2856957912445068,-131.87826538085938, -52.085609436035156, -129.73334365586865,-50.18146638045197,2.7715128870391545,2.8681788616581856
1.3855500221252441,-131.87826538085938, -52.085609436035156, -129.0687158415094,-50.205122731626034,2.8183810152304236,3.38079855352565
1.485929012298584,-130.64178466796875, -52.096107482910156, -128.5753261147501,-50.090304865518426,2.8227711494032452,2.879842893649926
1.5857362747192383,-130.0097198486328, -52.10154342651367, -127.88505075926868,-50.13005020126587,2.827816312657396,2.8984485982155017
1.6857759952545166,-129.4130096435547, -52.10677719116211, -127.3630479975607,-50.14039863714695,2.82861506217614,2.8405963049573106
1.7857224941253662,-129.04312133789062, -52.110023498535156, -127.03287217935805,-50.07557933358675,2.830466014226993,2.860081247040638
1.8861041069030762,-128.0039825439453, -52.11878967285156, -126.28484248213256,-50.16685258045262,2.8177211058101297,2.6010576627234525
1.9857697486877441,-127.7658462524414, -52.12082290649414, -125.85704027841884,-50.19985290753129,2.8119502171061264,2.7080742204340704
2.0860676765441895,-127.27417755126953, -52.125144958496094, -125.41180222809638,-50.163414249517366,2.806600896801697,2.704963811017532
2.1855709552764893,-126.41404724121094, -52.132503509521484, -124.43177277791374,-50.177644225479206,2.8055266380538817,2.7840414630975774
2.285949230194092,-126.41404724121094, -52.132503509521484, -123.75795150027838,-50.16024802253186,2.82837851217339,3.3082678686830587
2.386014461517334,-125.51336669921875, -52.14015579223633, -123.2823537241629,-50.16709898261092,2.8348975762512065,2.978316985963167
2.4858317375183105,-125.51336669921875, -52.14015579223633, -122.91609751428139,-50.177725072929604,2.852414110039254,3.2552943871643754
2.585761308670044,-124.3927230834961, -52.14974594116211, -122.35950762603275,-50.19913727127852,2.851021329279533,2.8175945910462135
2.6857364177703857,-123.86786651611328, -52.15423583984375, -121.87449099569854,-50.19476269304603,2.8488739280964785,2.7951888985201183
2.785773992538452,-123.23644256591797, -52.159637451171875, -121.25521281722469,-50.23598045738206,2.8456368192466335,2.7614719891506594
2.885744571685791,-123.23644256591797, -52.159637451171875, -120.45104892436156,-50.188293919938666,2.865879090355295,3.41242041028914
2.9858171939849854,-122.2130126953125, -52.16839599609375, -119.9274081074686,-50.174959985243134,2.8716344131399536,3.0327834511104035
3.0857295989990234,-121.8617172241211, -52.17140579223633, -119.79291025718543,-50.17732131307975,2.8716927301787907,2.8733839243050543
3.1861732006073,-121.0850830078125, -52.17804718017578, -119.17475599475969,-50.18655974865288,2.868076714827665,2.7595962542939017
3.285813808441162,-121.0850830078125, -52.17804718017578, -118.61308458271158,-50.19808688470646,2.877423642330986,3.167178394933949
