time,tru_x, tru_y, ukf_x,ukf_y,error,current_error
0.06793093681335449,-188.0963897705078, -106.8343505859375, -185.89749988278956,-110.65348273960431,4.406913562288385,4.406913562288385
0.1678473949432373,-188.6720428466797, -106.77253723144531, -186.27567763020969,-110.69101298964927,4.500031323715115,4.593149085141845
0.26783275604248047,-189.39559936523438, -106.69107055664062, -187.12274065780707,-109.34140349728185,4.16383412638069,3.491439731711841
0.3682889938354492,-189.39559936523438, -106.69107055664062, -187.21665641673553,-109.36830356103408,3.985841734497357,3.4518645588473555
0.46790432929992676,-190.47715759277344, -106.55330657958984, -187.6807776878486,-109.1738714446985,3.955148456596464,3.8323753449928937
0.5681500434875488,-190.47715759277344, -106.55330657958984, -188.2599204936996,-109.09401136822999,3.8579802074350216,3.3721389616278072
0.6679337024688721,-191.04632568359375, -106.47933197021484, -188.41904643603561,-108.90784692365497,3.817947042375714,3.577748052019867
0.7678637504577637,-191.7728271484375, -106.38288116455078, -189.34828168572275,-107.80083765724434,3.6917961827361987,2.8087401652595942
0.8682420253753662,-192.54171752929688, -106.27971649169922, -189.58643002725995,-107.77852641848996,3.6497779131318797,3.3136317562973274
0.9680655002593994,-192.54171752929688, -106.27971649169922, -189.85064123477406,-107.47989610517416,3.579457935690028,2.9465781387133645
1.0676591396331787,-193.9061279296875, -106.05886840820312, -190.53677924797478,-107.32689508784125,3.581330474315593,3.6000558605712425
1.1677896976470947,-193.9061279296875, -106.05886840820312, -191.07528362516314,-107.168494802434,3.536265515760539,3.0405509716549446
1.2679622173309326,-194.98858642578125, -105.80294799804688, -191.35422455360262,-106.58963369413888,3.5502858114836737,3.7185293601612885
1.367743730545044,-194.98858642578125, -105.80294799804688, -191.91243600659072,-106.36469446215779,3.520052612456379,3.127021025101552
1.4677510261535645,-196.0133514404297, -105.50450897216797, -192.2856323505601,-106.11592431763869,3.5372176431182742,3.7775280723848073
1.567847728729248,-196.0133514404297, -105.50450897216797, -192.85208271350712,-105.87697340920568,3.51508749061185,3.183135203015491
1.6676459312438965,-196.87815856933594, -105.11810302734375, -193.06044020113478,-105.78033136251506,3.5362428361964966,3.8747283655508364
1.768174409866333,-196.87815856933594, -105.11810302734375, -193.71266914572865,-105.0502108224716,3.5156858676802454,3.166217402903972
1.8681795597076416,-197.50942993164062, -104.7811508178711, -193.99908455506633,-104.8476452179227,3.515437932653518,3.5109751021724342
1.9680194854736328,-198.14390563964844, -104.30476379394531, -194.3168514021108,-104.645823522873,3.5317771098541257,3.8422214766656686
2.0677895545959473,-198.6838836669922, -103.67282104492188, -194.80110527974702,-104.29229524493397,3.5508298461553074,3.9318845721789453
2.1682446002960205,-198.6838836669922, -103.67282104492188, -194.97485001710612,-104.26679974745808,3.560169105912769,3.7562935608194614
