time,tru_x, tru_y, ukf_x,ukf_y,error
0.17326760292053223,-104.47696685791016, -65.89442443847656, -102.52244557721487,-63.556780060481614,3.0470862598000306
0.27301526069641113,-104.54275512695312, -66.57447052001953, -102.58606358314705,-64.2741750086276,3.0335101193845606
0.3728823661804199,-104.54275512695312, -66.57447052001953, -102.69490644340354,-64.45310509772533,2.960111433634403
0.4730238914489746,-104.60076141357422, -67.17330169677734, -102.77226066376126,-64.98956417756553,2.9321283659903976
0.5730159282684326,-104.60076141357422, -67.17330169677734, -102.82202736660838,-65.46470262669027,2.8389857998267223
0.6741900444030762,-104.75082397460938, -68.6444320678711, -102.96809531782894,-65.76736525787683,2.9299243985874615
0.7731602191925049,-104.75082397460938, -68.6444320678711, -102.98222337720864,-65.90612740691968,2.977048705518078
0.8728601932525635,-104.8465805053711, -69.5518569946289, -102.93330485575085,-67.27031616461238,2.9771165785385465
0.9730658531188965,-104.8465805053711, -69.5518569946289, -103.0607758686073,-67.4450671590677,2.9531949758439424
1.0731375217437744,-104.92481994628906, -70.28412628173828, -103.13993307947622,-68.16854779136091,2.9346695077520275
1.1736171245574951,-105.01168060302734, -71.09544372558594, -103.18895499200127,-68.61688855499443,2.9475737103163824
1.272740125656128,-105.10686492919922, -71.97731018066406, -103.40912126782288,-69.07603637385877,2.9820680758935527
1.3729486465454102,-105.10686492919922, -71.97731018066406, -103.48427965771407,-69.6525261932984,2.9707575693115995
1.472898006439209,-105.1710433959961, -72.57072448730469, -103.53599012750773,-70.25035787123001,2.9613158615104545
1.572960615158081,-105.26736450195312, -73.36851501464844, -103.5880844248236,-70.62037420146665,2.9786014205093774
1.673250675201416,-105.34503936767578, -74.02983093261719, -103.83912197088424,-71.01631712838325,3.002991050739201
1.7727768421173096,-105.3787841796875, -74.31299591064453, -103.85433112112908,-71.32503639338108,3.0236609364987106
1.8730859756469727,-105.3787841796875, -74.31299591064453, -103.64945465817235,-72.74340799286449,2.9854253318797612
1.9730188846588135,-105.53775024414062, -75.64234924316406, -103.91150199623765,-73.01958240755346,2.9907203832871723
2.0729012489318848,-105.53775024414062, -75.64234924316406, -103.93740831895751,-73.44595331935506,2.9770634402495633
2.17292857170105,-105.63712310791016, -76.46868133544922, -104.18189158313066,-73.61699755936046,2.9877523598085225
2.273080348968506,-105.74807739257812, -77.38902282714844, -104.26685001724965,-74.2669026668843,3.0090214334482823
2.372958183288574,-105.85050201416016, -78.1477279663086, -104.10660689915105,-75.54904006058193,3.014263652256815
2.4729785919189453,-105.92387390136719, -78.71294403076172, -104.14623999207296,-76.13722142292124,3.0190688881209105
2.573052167892456,-105.92387390136719, -78.71294403076172, -104.40132959082514,-76.41239560071806,3.008655862140212
