3.500019788742065430e+00 3.573619365692138672e+00 3.880939245223999023e+00 4.479243755340576172e+00
3.506097793579101562e+00 3.560884237289428711e+00 3.850782155990600586e+00 4.494143009185791016e+00
3.510251760482788086e+00 3.565046548843383789e+00 3.873665809631347656e+00 4.495612144470214844e+00
3.499449253082275391e+00 3.565565347671508789e+00 3.869958400726318359e+00 4.491519927978515625e+00
3.494370698928833008e+00 3.558357238769531250e+00 3.862611055374145508e+00 4.492866039276123047e+00
3.498379230499267578e+00 3.558612585067749023e+00 3.875814437866210938e+00 4.484644889831542969e+00
3.494902372360229492e+00 3.541959524154663086e+00 3.885163545608520508e+00 4.491563320159912109e+00
3.502513885498046875e+00 3.551486492156982422e+00 3.883128643035888672e+00 4.477542400360107422e+00
3.484114408493041992e+00 3.551596879959106445e+00 3.877275705337524414e+00 4.495694160461425781e+00
3.480513811111450195e+00 3.566595077514648438e+00 3.869499206542968750e+00 4.494817733764648438e+00
3.482419013977050781e+00 3.547934293746948242e+00 3.874836921691894531e+00 4.491989135742187500e+00
3.487964868545532227e+00 3.540441989898681641e+00 3.872599601745605469e+00 4.496655464172363281e+00
3.480530023574829102e+00 3.544082880020141602e+00 3.856975317001342773e+00 4.501246929168701172e+00
3.476557731628417969e+00 3.543751716613769531e+00 3.831960678100585938e+00 4.514937877655029297e+00
3.461491823196411133e+00 3.554506778717041016e+00 3.836873531341552734e+00 4.502173900604248047e+00
3.468473434448242188e+00 3.531790971755981445e+00 3.834239006042480469e+00 4.496886730194091797e+00
3.472103357315063477e+00 3.524294137954711914e+00 3.843402862548828125e+00 4.510830879211425781e+00
3.477314472198486328e+00 3.527872085571289062e+00 3.844600915908813477e+00 4.505925655364990234e+00
3.455169677734375000e+00 3.536736249923706055e+00 3.819888830184936523e+00 4.498834609985351562e+00
3.458254575729370117e+00 3.532600641250610352e+00 3.818915605545043945e+00 4.485814571380615234e+00
3.459651708602905273e+00 3.535589456558227539e+00 3.831114768981933594e+00 4.473019123077392578e+00
3.453688383102416992e+00 3.514777660369873047e+00 3.837659835815429688e+00 4.467655181884765625e+00
3.460456609725952148e+00 3.514202117919921875e+00 3.825597286224365234e+00 4.473425388336181641e+00
3.441648721694946289e+00 3.528275728225708008e+00 3.780183553695678711e+00 4.480975627899169922e+00
3.437392473220825195e+00 3.523907423019409180e+00 3.805083513259887695e+00 4.460537433624267578e+00
3.444215536117553711e+00 3.517884731292724609e+00 3.806097269058227539e+00 4.460799217224121094e+00
3.447343349456787109e+00 3.506334304809570312e+00 3.794144392013549805e+00 4.459143161773681641e+00
3.444755554199218750e+00 3.503682136535644531e+00 3.796661853790283203e+00 4.464554786682128906e+00
3.434878587722778320e+00 3.508287668228149414e+00 3.791754484176635742e+00 4.462480068206787109e+00
3.422940731048583984e+00 3.514650344848632812e+00 3.810436487197875977e+00 4.460048198699951172e+00
3.425649642944335938e+00 3.500672817230224609e+00 3.823751211166381836e+00 4.446766853332519531e+00
3.428068161010742188e+00 3.492364406585693359e+00 3.820222854614257812e+00 4.447899341583251953e+00
3.432453155517578125e+00 3.494685173034667969e+00 3.816897153854370117e+00 4.441890716552734375e+00
3.424417734146118164e+00 3.497417688369750977e+00 3.808299064636230469e+00 4.461870670318603516e+00
3.414557933807373047e+00 3.500092744827270508e+00 3.792369127273559570e+00 4.437668800354003906e+00
3.418786287307739258e+00 3.491611242294311523e+00 3.801676511764526367e+00 4.431493282318115234e+00
3.410409927368164062e+00 3.479483842849731445e+00 3.816356658935546875e+00 4.417940139770507812e+00
3.412734270095825195e+00 3.478158473968505859e+00 3.792769670486450195e+00 4.418979644775390625e+00
3.398921489715576172e+00 3.487589359283447266e+00 3.783705949783325195e+00 4.423596382141113281e+00
3.397577285766601562e+00 3.486142873764038086e+00 3.767358303070068359e+00 4.400782108306884766e+00
3.394400835037231445e+00 3.473866462707519531e+00 3.781757593154907227e+00 4.396165370941162109e+00
3.394734382629394531e+00 3.465155839920043945e+00 3.770756721496582031e+00 4.386036872863769531e+00
3.395010471343994141e+00 3.470740795135498047e+00 3.756117582321166992e+00 4.372235774993896484e+00
3.382818937301635742e+00 3.469098567962646484e+00 3.752269029617309570e+00 4.372900962829589844e+00
3.377688407897949219e+00 3.467403173446655273e+00 3.735778570175170898e+00 4.369872093200683594e+00
3.374284267425537109e+00 3.460306406021118164e+00 3.733641862869262695e+00 4.370392322540283203e+00
3.372598409652709961e+00 3.454952955245971680e+00 3.747587203979492188e+00 4.367228984832763672e+00
3.372622489929199219e+00 3.453111648559570312e+00 3.759634494781494141e+00 4.374807834625244141e+00
3.367311239242553711e+00 3.456540346145629883e+00 3.714086532592773438e+00 4.380489826202392578e+00
3.354664802551269531e+00 3.457850933074951172e+00 3.702521800994873047e+00 4.362389087677001953e+00
3.352517127990722656e+00 3.452017068862915039e+00 3.710820436477661133e+00 4.367564201354980469e+00
3.354086875915527344e+00 3.439355850219726562e+00 3.697684526443481445e+00 4.362260341644287109e+00
3.353845119476318359e+00 3.440777063369750977e+00 3.691629409790039062e+00 4.380119323730468750e+00
3.338118553161621094e+00 3.445938825607299805e+00 3.696472644805908203e+00 4.364320755004882812e+00
3.334583520889282227e+00 3.451029539108276367e+00 3.674690961837768555e+00 4.360967636108398438e+00
3.332465171813964844e+00 3.438214778900146484e+00 3.682651281356811523e+00 4.335854053497314453e+00
3.335503101348876953e+00 3.425382137298583984e+00 3.670801401138305664e+00 4.340917587280273438e+00
3.329518079757690430e+00 3.429718732833862305e+00 3.664202928543090820e+00 4.334882736206054688e+00
3.314837932586669922e+00 3.430481672286987305e+00 3.645568609237670898e+00 4.302258968353271484e+00
3.307341814041137695e+00 3.433215379714965820e+00 3.653252840042114258e+00 4.289459228515625000e+00
3.304983377456665039e+00 3.415011167526245117e+00 3.650334119796752930e+00 4.280149936676025391e+00
3.309456586837768555e+00 3.405790328979492188e+00 3.652603626251220703e+00 4.276453971862792969e+00
3.303841590881347656e+00 3.413566350936889648e+00 3.635925769805908203e+00 4.286362171173095703e+00
3.291032552719116211e+00 3.418101549148559570e+00 3.618915796279907227e+00 4.296544075012207031e+00
3.285055160522460938e+00 3.421938180923461914e+00 3.619291305541992188e+00 4.277837276458740234e+00
3.278735876083374023e+00 3.415664672851562500e+00 3.615791797637939453e+00 4.246889591217041016e+00
3.286319494247436523e+00 3.395272731781005859e+00 3.612566471099853516e+00 4.272141933441162109e+00
3.283599376678466797e+00 3.399240732192993164e+00 3.612742662429809570e+00 4.274601459503173828e+00
3.267234325408935547e+00 3.399701356887817383e+00 3.597314119338989258e+00 4.270024299621582031e+00
3.257651090621948242e+00 3.407260417938232422e+00 3.597379922866821289e+00 4.253655910491943359e+00
3.261894464492797852e+00 3.400747060775756836e+00 3.601161241531372070e+00 4.257624626159667969e+00
3.255612611770629883e+00 3.390784263610839844e+00 3.611381530761718750e+00 4.256314754486083984e+00
3.249290943145751953e+00 3.390997171401977539e+00 3.595795154571533203e+00 4.246309757232666016e+00
3.242929697036743164e+00 3.394536495208740234e+00 3.597295284271240234e+00 4.250019550323486328e+00
3.233169794082641602e+00 3.391218900680541992e+00 3.590186357498168945e+00 4.233030319213867188e+00
3.233117818832397461e+00 3.384465456008911133e+00 3.580972194671630859e+00 4.219027996063232422e+00
3.226629495620727539e+00 3.375643014907836914e+00 3.597568273544311523e+00 4.243025302886962891e+00
3.220102071762084961e+00 3.372175216674804688e+00 3.581801891326904297e+00 4.234424114227294922e+00
3.213535070419311523e+00 3.375373601913452148e+00 3.555871248245239258e+00 4.224068641662597656e+00
3.200278997421264648e+00 3.378838539123535156e+00 3.550241708755493164e+00 4.212406158447265625e+00
3.200617074966430664e+00 3.360121011734008789e+00 3.558416843414306641e+00 4.203663825988769531e+00
3.198901891708374023e+00 3.361449480056762695e+00 3.561071634292602539e+00 4.188101291656494141e+00
3.202084302902221680e+00 3.357703447341918945e+00 3.555247545242309570e+00 4.202910900115966797e+00
3.180454015731811523e+00 3.360553026199340820e+00 3.535973310470581055e+00 4.188924312591552734e+00
3.173655271530151367e+00 3.358341693878173828e+00 3.550134420394897461e+00 4.183315277099609375e+00
3.176667928695678711e+00 3.352756261825561523e+00 3.544144868850708008e+00 4.159185409545898438e+00
3.163218498229980469e+00 3.338862895965576172e+00 3.534776687622070312e+00 4.158507823944091797e+00
3.166104078292846680e+00 3.348036050796508789e+00 3.523712158203125000e+00 4.174447536468505859e+00
3.155860424041748047e+00 3.342292070388793945e+00 3.527531385421752930e+00 4.151890277862548828e+00
3.150474786758422852e+00 3.346347332000732422e+00 3.508110761642456055e+00 4.134330749511718750e+00
3.145043611526489258e+00 3.338848114013671875e+00 3.516740798950195312e+00 4.143308162689208984e+00
3.146047115325927734e+00 3.328040838241577148e+00 3.520316600799560547e+00 4.130629062652587891e+00
3.145358562469482422e+00 3.323727607727050781e+00 3.510259151458740234e+00 4.127826213836669922e+00
3.129728317260742188e+00 3.331985950469970703e+00 3.495248794555664062e+00 4.121171474456787109e+00
3.112486600875854492e+00 3.327143192291259766e+00 3.493700742721557617e+00 4.109512805938720703e+00
3.119684219360351562e+00 3.316155195236206055e+00 3.495340585708618164e+00 4.093368530273437500e+00
3.109164953231811523e+00 3.308371067047119141e+00 3.493638277053833008e+00 4.080477714538574219e+00
3.106608867645263672e+00 3.306990385055541992e+00 3.488618135452270508e+00 4.085506439208984375e+00
3.092838525772094727e+00 3.316787242889404297e+00 3.472208976745605469e+00 4.085530281066894531e+00
3.087008476257324219e+00 3.317239999771118164e+00 3.484863042831420898e+00 4.072954654693603516e+00
3.081507682800292969e+00 3.296424627304077148e+00 3.470409393310546875e+00 4.056613445281982422e+00
3.086286783218383789e+00 3.294777154922485352e+00 3.482420682907104492e+00 4.042992115020751953e+00
3.078716039657592773e+00 3.292652606964111328e+00 3.469059228897094727e+00 4.039506912231445312e+00
3.063237190246582031e+00 3.297619342803955078e+00 3.463675260543823242e+00 4.038051605224609375e+00
3.054422855377197266e+00 3.298909425735473633e+00 3.453880071640014648e+00 4.034402847290039062e+00
3.052647113800048828e+00 3.287473201751708984e+00 3.459097146987915039e+00 4.014158725738525391e+00
3.054308414459228516e+00 3.275596857070922852e+00 3.456697463989257812e+00 4.011981010437011719e+00
3.052768468856811523e+00 3.282969951629638672e+00 3.447890520095825195e+00 4.006528854370117188e+00
3.032507658004760742e+00 3.283952474594116211e+00 3.439041614532470703e+00 4.007357120513916016e+00
3.024676322937011719e+00 3.284846544265747070e+00 3.444324493408203125e+00 4.011247634887695312e+00
3.019900560379028320e+00 3.273176908493041992e+00 3.429071426391601562e+00 3.997633934020996094e+00
3.021241188049316406e+00 3.266149282455444336e+00 3.429476976394653320e+00 3.980836391448974609e+00
3.011729001998901367e+00 3.262175798416137695e+00 3.420415878295898438e+00 3.970310449600219727e+00
2.996051549911499023e+00 3.265873670578002930e+00 3.400403738021850586e+00 3.973844528198242188e+00
2.989558935165405273e+00 3.263293743133544922e+00 3.395951032638549805e+00 3.974127531051635742e+00
2.979969739913940430e+00 3.254485607147216797e+00 3.391431570053100586e+00 3.968066930770874023e+00
2.977961063385009766e+00 3.251776695251464844e+00 3.391483068466186523e+00 3.968152284622192383e+00
2.975473642349243164e+00 3.242872714996337891e+00 3.375561952590942383e+00 3.972234249114990234e+00
2.967270374298095703e+00 3.245688199996948242e+00 3.377005577087402344e+00 3.970540523529052734e+00
2.948468446731567383e+00 3.252340555191040039e+00 3.370684385299682617e+00 3.963133096694946289e+00
2.946655750274658203e+00 3.237170934677124023e+00 3.378536701202392578e+00 3.950496196746826172e+00
2.946945905685424805e+00 3.228049755096435547e+00 3.373109102249145508e+00 3.940327882766723633e+00
2.941578626632690430e+00 3.224465608596801758e+00 3.369609355926513672e+00 3.941360712051391602e+00
2.928698539733886719e+00 3.224737167358398438e+00 3.363003492355346680e+00 3.935219287872314453e+00
2.917717695236206055e+00 3.224457740783691406e+00 3.361358642578125000e+00 3.919318675994873047e+00
2.913716077804565430e+00 3.215110063552856445e+00 3.369694709777832031e+00 3.910977125167846680e+00
2.906694650650024414e+00 3.205723285675048828e+00 3.362858772277832031e+00 3.902569055557250977e+00
2.904053688049316406e+00 3.202246904373168945e+00 3.348472833633422852e+00 3.898617744445800781e+00
2.886637210845947266e+00 3.207593679428100586e+00 3.343035459518432617e+00 3.896076202392578125e+00
2.880967617034912109e+00 3.203942775726318359e+00 3.330083608627319336e+00 3.881448984146118164e+00
2.876706361770629883e+00 3.194320201873779297e+00 3.324533462524414062e+00 3.869779825210571289e+00
2.869469404220581055e+00 3.190537452697753906e+00 3.324837446212768555e+00 3.862530469894409180e+00
2.869452953338623047e+00 3.189610719680786133e+00 3.316183090209960938e+00 3.870051860809326172e+00
2.849070072174072266e+00 3.185669660568237305e+00 3.301594018936157227e+00 3.865568637847900391e+00
2.844607830047607422e+00 3.184566259384155273e+00 3.300191879272460938e+00 3.858041048049926758e+00
2.837204456329345703e+00 3.183369636535644531e+00 3.292847156524658203e+00 3.840144157409667969e+00
2.835497856140136719e+00 3.173397541046142578e+00 3.288358926773071289e+00 3.839831590652465820e+00
2.835141897201538086e+00 3.169156551361083984e+00 3.269263744354248047e+00 3.835013151168823242e+00
2.817586183547973633e+00 3.170592308044433594e+00 3.257425785064697266e+00 3.837385892868041992e+00
2.805736303329467773e+00 3.166182756423950195e+00 3.258551836013793945e+00 3.833809852600097656e+00
2.799537181854248047e+00 3.158840417861938477e+00 3.250928401947021484e+00 3.817104101181030273e+00
2.794698238372802734e+00 3.149105787277221680e+00 3.240378379821777344e+00 3.812543869018554688e+00
2.798701763153076172e+00 3.147339344024658203e+00 3.228889465332031250e+00 3.805833578109741211e+00
2.772208213806152344e+00 3.142648935317993164e+00 3.220584869384765625e+00 3.786943197250366211e+00
2.763030767440795898e+00 3.141590833663940430e+00 3.217013359069824219e+00 3.782956838607788086e+00
2.756606817245483398e+00 3.132515192031860352e+00 3.214771270751953125e+00 3.794528484344482422e+00
2.750131130218505859e+00 3.120591640472412109e+00 3.208200931549072266e+00 3.788863182067871094e+00
2.743602514266967773e+00 3.118940830230712891e+00 3.197343826293945312e+00 3.783747434616088867e+00
2.734730958938598633e+00 3.119450569152832031e+00 3.188395261764526367e+00 3.784945964813232422e+00
2.725359439849853516e+00 3.108753442764282227e+00 3.187234401702880859e+00 3.769143104553222656e+00
2.721436262130737305e+00 3.100781917572021484e+00 3.184576272964477539e+00 3.765913963317871094e+00
2.714710235595703125e+00 3.089999914169311523e+00 3.179046630859375000e+00 3.756989955902099609e+00
2.703850507736206055e+00 3.084668397903442383e+00 3.165146589279174805e+00 3.766064167022705078e+00
2.690255165100097656e+00 3.084730148315429688e+00 3.158113956451416016e+00 3.763853788375854492e+00
2.687464952468872070e+00 3.079226970672607422e+00 3.153758287429809570e+00 3.747714042663574219e+00
2.672477006912231445e+00 3.063336610794067383e+00 3.150682449340820312e+00 3.748728036880493164e+00
2.671393156051635742e+00 3.053663730621337891e+00 3.152167797088623047e+00 3.747557640075683594e+00
2.667916059494018555e+00 3.043943643569946289e+00 3.145596504211425781e+00 3.725085735321044922e+00
2.652854681015014648e+00 3.040334463119506836e+00 3.138165235519409180e+00 3.734599351882934570e+00
2.639966011047363281e+00 3.031831741333007812e+00 3.134129524230957031e+00 3.717454433441162109e+00
2.635972023010253906e+00 3.027271270751953125e+00 3.137868404388427734e+00 3.692207813262939453e+00
2.631418943405151367e+00 3.011236429214477539e+00 3.126164913177490234e+00 3.688536882400512695e+00
2.622040271759033203e+00 3.006550788879394531e+00 3.129673004150390625e+00 3.680040836334228516e+00
2.606412410736083984e+00 3.001778602600097656e+00 3.114592075347900391e+00 3.661413908004760742e+00
2.599099397659301758e+00 2.993720531463623047e+00 3.105374336242675781e+00 3.672732591629028320e+00
2.594829320907592773e+00 2.977583646774291992e+00 3.112508535385131836e+00 3.672595024108886719e+00
2.587907314300537109e+00 2.965362787246704102e+00 3.109679698944091797e+00 3.661756753921508789e+00
2.576068401336669922e+00 2.955859899520874023e+00 3.095674991607666016e+00 3.644169807434082031e+00
2.564205408096313477e+00 2.952759981155395508e+00 3.087455511093139648e+00 3.634413957595825195e+00
2.550775051116943359e+00 2.941699981689453125e+00 3.084967136383056641e+00 3.615566730499267578e+00
2.547525644302368164e+00 2.933172702789306641e+00 3.090131759643554688e+00 3.609718084335327148e+00
2.539887428283691406e+00 2.913783550262451172e+00 3.080352783203125000e+00 3.600455999374389648e+00
2.530935049057006836e+00 2.903330087661743164e+00 3.075021743774414062e+00 3.610450029373168945e+00
2.515143632888793945e+00 2.901112794876098633e+00 3.068306922912597656e+00 3.591216325759887695e+00
2.503115653991699219e+00 2.884888648986816406e+00 3.067210197448730469e+00 3.574524402618408203e+00
2.496565818786621094e+00 2.870508193969726562e+00 3.065982580184936523e+00 3.558532476425170898e+00
2.488713741302490234e+00 2.853610992431640625e+00 3.063361644744873047e+00 3.550114631652832031e+00
2.483802795410156250e+00 2.847288131713867188e+00 3.053728580474853516e+00 3.561287641525268555e+00
2.467743396759033203e+00 2.843377828598022461e+00 3.041540145874023438e+00 3.542032003402709961e+00
2.457315444946289062e+00 2.833827018737792969e+00 3.046108961105346680e+00 3.534553289413452148e+00
2.454183578491210938e+00 2.816833972930908203e+00 3.043052673339843750e+00 3.515743494033813477e+00
2.446096420288085938e+00 2.802300453186035156e+00 3.039873361587524414e+00 3.510581970214843750e+00
2.435537576675415039e+00 2.795077800750732422e+00 3.036571979522705078e+00 3.506528615951538086e+00
2.422538042068481445e+00 2.787778377532958984e+00 3.025804281234741211e+00 3.497411966323852539e+00
2.411399126052856445e+00 2.774950742721557617e+00 3.020405292510986328e+00 3.466597557067871094e+00
2.403149843215942383e+00 2.756085157394409180e+00 3.017983198165893555e+00 3.448382854461669922e+00
2.397763252258300781e+00 2.739037275314331055e+00 3.016101360321044922e+00 3.435467481613159180e+00
2.389404296875000000e+00 2.733937740325927734e+00 3.007402896881103516e+00 3.421278953552246094e+00
2.373921871185302734e+00 2.723985671997070312e+00 3.002215385437011719e+00 3.398611068725585938e+00
2.363147258758544922e+00 2.718711853027343750e+00 2.998107194900512695e+00 3.379562139511108398e+00
2.358183622360229492e+00 2.703917980194091797e+00 2.997433900833129883e+00 3.352154493331909180e+00
2.342131376266479492e+00 2.683252334594726562e+00 2.994728565216064453e+00 3.343039512634277344e+00
2.340519428253173828e+00 2.673673629760742188e+00 2.987867116928100586e+00 3.326317310333251953e+00
2.323822736740112305e+00 2.666439533233642578e+00 2.976226091384887695e+00 3.299758195877075195e+00
2.311136960983276367e+00 2.656193017959594727e+00 2.971050739288330078e+00 3.286542177200317383e+00
2.303603410720825195e+00 2.645892858505249023e+00 2.972012996673583984e+00 3.251123666763305664e+00
2.293737888336181641e+00 2.630958318710327148e+00 2.969335794448852539e+00 3.219333648681640625e+00
2.283281326293945312e+00 2.618292570114135742e+00 2.955467700958251953e+00 3.211118459701538086e+00
2.271088123321533203e+00 2.611760854721069336e+00 2.949116706848144531e+00 3.197819709777832031e+00
2.261671304702758789e+00 2.601891994476318359e+00 2.943375110626220703e+00 3.180671453475952148e+00
2.253333091735839844e+00 2.589727878570556641e+00 2.943182706832885742e+00 3.169196844100952148e+00
2.248823642730712891e+00 2.572422504425048828e+00 2.940970897674560547e+00 3.158000469207763672e+00
2.236500740051269531e+00 2.564025640487670898e+00 2.926280975341796875e+00 3.151224374771118164e+00
2.221966505050659180e+00 2.553340435028076172e+00 2.913783788681030273e+00 3.147680997848510742e+00
2.209622383117675781e+00 2.544802904129028320e+00 2.914531707763671875e+00 3.129481077194213867e+00
2.202693462371826172e+00 2.527429103851318359e+00 2.905159235000610352e+00 3.111265659332275391e+00
2.194612026214599609e+00 2.512247800827026367e+00 2.904473066329956055e+00 3.104070186614990234e+00
2.186470508575439453e+00 2.501394510269165039e+00 2.888321638107299805e+00 3.105527162551879883e+00
2.171282052993774414e+00 2.494144439697265625e+00 2.880075454711914062e+00 3.080835580825805664e+00
2.155607700347900391e+00 2.488107204437255859e+00 2.877868413925170898e+00 3.077361345291137695e+00
2.151103258132934570e+00 2.468515157699584961e+00 2.871957778930664062e+00 3.064267873764038086e+00
2.137992620468139648e+00 2.455327033996582031e+00 2.863319158554077148e+00 3.052430629730224609e+00
2.136953115463256836e+00 2.441447734832763672e+00 2.851081609725952148e+00 3.046659469604492188e+00
2.118079662322998047e+00 2.437258958816528320e+00 2.838774204254150391e+00 3.020304441452026367e+00
2.109156131744384766e+00 2.423935890197753906e+00 2.831381320953369141e+00 2.998488903045654297e+00
2.100635528564453125e+00 2.408507347106933594e+00 2.823097944259643555e+00 2.977746248245239258e+00
2.091031074523925781e+00 2.391007423400878906e+00 2.804300308227539062e+00 2.965379953384399414e+00
2.081378459930419922e+00 2.387897014617919922e+00 2.805149078369140625e+00 2.955009460449218750e+00
2.063577413558959961e+00 2.376475095748901367e+00 2.782130241394042969e+00 2.943498134613037109e+00
2.050854206085205078e+00 2.367708921432495117e+00 2.765293359756469727e+00 2.924506425857543945e+00
2.043710708618164062e+00 2.352135419845581055e+00 2.764477252960205078e+00 2.909789800643920898e+00
2.035910129547119141e+00 2.334549188613891602e+00 2.751552820205688477e+00 2.892980575561523438e+00
2.027049064636230469e+00 2.324964284896850586e+00 2.732529640197753906e+00 2.884221076965332031e+00
2.007696866989135742e+00 2.317287921905517578e+00 2.715704679489135742e+00 2.870464563369750977e+00
1.997794389724731445e+00 2.301924943923950195e+00 2.700638771057128906e+00 2.856473207473754883e+00
1.990761399269104004e+00 2.286935329437255859e+00 2.685528755187988281e+00 2.846242666244506836e+00
1.985210895538330078e+00 2.271256446838378906e+00 2.680994749069213867e+00 2.839001893997192383e+00
1.976088285446166992e+00 2.261384963989257812e+00 2.660861492156982422e+00 2.830626726150512695e+00
1.956403017044067383e+00 2.253363370895385742e+00 2.642681598663330078e+00 2.824058771133422852e+00
1.948175311088562012e+00 2.241416692733764648e+00 2.632201433181762695e+00 2.807636737823486328e+00
1.934218525886535645e+00 2.225615978240966797e+00 2.620659589767456055e+00 2.795981645584106445e+00
1.926821589469909668e+00 2.207922697067260742e+00 2.609026670455932617e+00 2.790918111801147461e+00
1.917479872703552246e+00 2.199638605117797852e+00 2.586900949478149414e+00 2.787564992904663086e+00
1.903452515602111816e+00 2.187524080276489258e+00 2.576090097427368164e+00 2.783997297286987305e+00
1.891264915466308594e+00 2.177212953567504883e+00 2.563308238983154297e+00 2.767072916030883789e+00
1.882406234741210938e+00 2.162005901336669922e+00 2.550349950790405273e+00 2.759394168853759766e+00
1.871676564216613770e+00 2.148628473281860352e+00 2.534563541412353516e+00 2.754351377487182617e+00
1.864811420440673828e+00 2.136340618133544922e+00 2.517915487289428711e+00 2.750980615615844727e+00
1.850682616233825684e+00 2.127616643905639648e+00 2.497597455978393555e+00 2.745550870895385742e+00
1.838335156440734863e+00 2.115204334259033203e+00 2.483624219894409180e+00 2.734464883804321289e+00
1.827733993530273438e+00 2.097393989562988281e+00 2.469584465026855469e+00 2.723247051239013672e+00
1.817964673042297363e+00 2.084033012390136719e+00 2.454586267471313477e+00 2.719069957733154297e+00
1.809009313583374023e+00 2.071513891220092773e+00 2.435106515884399414e+00 2.714663028717041016e+00
1.792430877685546875e+00 2.058945417404174805e+00 2.413913011550903320e+00 2.707313060760498047e+00
1.776502132415771484e+00 2.045608520507812500e+00 2.405800819396972656e+00 2.695429801940917969e+00
1.768284678459167480e+00 2.030215740203857422e+00 2.388001918792724609e+00 2.687855482101440430e+00
1.760614156723022461e+00 2.014104127883911133e+00 2.377061128616333008e+00 2.684344530105590820e+00
1.748867392539978027e+00 2.003807544708251953e+00 2.358332395553588867e+00 2.679826974868774414e+00
1.732700943946838379e+00 1.992717266082763672e+00 2.337053775787353516e+00 2.677530050277709961e+00
1.719464063644409180e+00 1.982499480247497559e+00 2.323378324508666992e+00 2.664652347564697266e+00
1.711145043373107910e+00 1.965537071228027344e+00 2.310464382171630859e+00 2.652462244033813477e+00
1.699275493621826172e+00 1.949303507804870605e+00 2.296629190444946289e+00 2.645265340805053711e+00
1.684940099716186523e+00 1.936342120170593262e+00 2.274482965469360352e+00 2.638676166534423828e+00
1.672218799591064453e+00 1.927312016487121582e+00 2.263006448745727539e+00 2.631215572357177734e+00
1.660114288330078125e+00 1.918258905410766602e+00 2.248226404190063477e+00 2.621733665466308594e+00
1.651318311691284180e+00 1.900239944458007812e+00 2.233335494995117188e+00 2.609832763671875000e+00
1.642296910285949707e+00 1.885489106178283691e+00 2.217651367187500000e+00 2.604007720947265625e+00
1.630222201347351074e+00 1.873865604400634766e+00 2.198681592941284180e+00 2.600316524505615234e+00
1.613465547561645508e+00 1.859045147895812988e+00 2.179710149765014648e+00 2.593165159225463867e+00
