time,tru_x, tru_y, ukf_x,ukf_y,error
0.5321860313415527,-8.919707298278809, -61.726566314697266, -7.650655686894291,-59.720368916614326,2.3738828935801353
0.63187575340271,-8.919707298278809, -61.726566314697266, -7.5370309857171085,-59.72915513263459,2.401585964287702
0.7320804595947266,-8.128179550170898, -61.77157211303711, -6.785134769884314,-59.76323710459055,2.4063991132890243
0.8328144550323486,-8.128179550170898, -61.77157211303711, -6.367424428583067,-59.73917942266962,2.477056663211363
0.932093620300293,-7.151276588439941, -61.826908111572266, -5.976058191396913,-59.77153236745868,2.4551728474142616
1.0318760871887207,-7.151276588439941, -61.826908111572266, -5.618670395357122,-59.817323954929556,2.4671961806486764
1.1321914196014404,-6.155275821685791, -61.8835563659668, -4.780787551801357,-59.82496431208442,2.468351247743041
1.232400894165039,-6.155275821685791, -61.8835563659668, -4.175005477332559,-59.85607679089451,2.514070310487585
1.3319909572601318,-5.099693298339844, -61.94381332397461, -3.7408457368193675,-59.87412425746625,2.509829136099863
1.4320690631866455,-5.099693298339844, -61.94381332397461, -3.1830140987876803,-59.89378162799403,2.5394934941409817
1.5320289134979248,-4.397040843963623, -61.98350143432617, -2.8008971446659685,-59.9471478868021,2.543844620647314
1.6320703029632568,-3.6027777194976807, -62.02813720703125, -1.7174470361702345,-60.04570256170238,2.559839642242668
1.7319552898406982,-2.913958787918091, -62.067508697509766, -1.4416930383297237,-60.015010254177696,2.557231115834422
1.832108974456787,-2.330432653427124, -62.10111999511719, -0.926217601478293,-60.05491356870044,2.5518352555827635
1.9322834014892578,-1.76759934425354, -62.13331985473633, -0.40156267093195414,-60.03558254349138,2.548600199445657
2.032160520553589,-1.76759934425354, -62.13331985473633, -0.206011612599918,-60.05388047071545,2.5518442271342003
2.1320130825042725,-0.4672914743423462, -62.2070198059082, 0.6219985896799143,-60.14394854003112,2.5389701156343847
2.232818841934204,-0.4672914743423462, -62.2070198059082, 1.1489749721959837,-60.17009750885307,2.5423752972559193
2.33215594291687,0.220364049077034, -62.24667739868164, 1.405052991417971,-60.18768505698936,2.533591690101904
2.4319007396698,1.0868080854415894, -62.29633331298828, 2.0873825333206724,-60.222248867679504,2.5220530573909072
