time,tru_x, tru_y, ukf_x,ukf_y,error
0.06371498107910156,-30.139423370361328, -60.58725357055664, -28.429019004641408,-58.60036954721921,2.6216771762494524
0.16371679306030273,-29.49949073791504, -60.61839294433594, -28.04388529906815,-58.61720779022402,2.5481268745235117
0.2635314464569092,-29.49949073791504, -60.61839294433594, -27.696561383617095,-58.65257482012822,2.5878828581166444
0.36372828483581543,-28.502809524536133, -60.66693115234375, -27.29330012222225,-58.6713139127779,2.5242967273494585
0.4636809825897217,-27.904685974121094, -60.69590759277344, -26.734513009398594,-58.72620417570687,2.477652890939274
0.5636603832244873,-27.32158660888672, -60.72446823120117, -25.753244087030847,-58.732173005455294,2.487299935282992
0.6636826992034912,-26.73565101623535, -60.75305938720703, -25.27818968406553,-58.823165989879,2.4774577814628804
0.7637407779693604,-26.155372619628906, -60.781375885009766, -24.94234968684452,-58.84252545747104,2.4536559319211495
0.8637716770172119,-25.50284767150879, -60.814964294433594, -24.402232069824432,-58.87283297404002,2.4290624579370284
0.9640510082244873,-24.905527114868164, -60.84605026245117, -24.1630199699585,-59.009544972402026,2.3842488303960105
1.063735008239746,-24.905527114868164, -60.84605026245117, -22.865478626908548,-58.91573604817611,2.4228209793419166
1.163503885269165,-23.902143478393555, -60.898681640625, -22.409264238601228,-58.950563559328614,2.425448712829854
1.2637391090393066,-23.092233657836914, -60.94160461425781, -21.726666665395562,-58.98017360978386,2.4227200348164883
1.3639793395996094,-22.809913635253906, -60.95661163330078, -21.36863439049716,-59.04782343045733,2.4205122227983273
1.4637057781219482,-22.219295501708984, -60.9879264831543, -20.99890115684522,-59.108246630807514,2.4085518466322173
1.5637245178222656,-21.416973114013672, -61.0306510925293, -19.911344282237483,-59.0284958384248,2.4145863286464655
1.6635003089904785,-20.860170364379883, -61.0609016418457, -19.38937004178016,-59.06453745536814,2.4184143083626455
1.7638766765594482,-20.860170364379883, -61.0609016418457, -19.17389436074862,-59.13507665848656,2.426266384170694
1.8637402057647705,-20.095666885375977, -61.10287857055664, -18.830571444457817,-59.222621354791904,2.4178438260165938
1.9637022018432617,-19.55687713623047, -61.13164520263672, -18.29404903196991,-59.22583615857412,2.4112630835446227
2.063788652420044,-19.06328010559082, -61.158836364746094, -17.47846384866984,-59.14968835612553,2.418296660892107
2.163597822189331,-19.06328010559082, -61.158836364746094, -17.156261443621077,-59.166880619473744,2.433721601238915
2.264155149459839,-18.312908172607422, -61.19983673095703, -16.460671120567728,-59.2920025255963,2.4435190322181697
