time,tru_x, tru_y, ukf_x,ukf_y,error,current_error
0.17952179908752441,56.55060577392578, -60.44725799560547, 58.98377082807983,-58.68332055749412,3.0052899138564464,3.0052899138564464
0.27957892417907715,56.093963623046875, -60.47338104248047, 58.675719337348475,-58.82026570317467,3.0354734611465766,3.0656570084367063
0.3794209957122803,55.492977142333984, -60.48728942871094, 58.119091837919626,-58.89669990146495,3.04706663829697,3.0702529925977573
0.47931742668151855,54.99216842651367, -60.499202728271484, 57.411847286923695,-58.749490191414594,3.031805996328636,2.9860240704236336
0.5795707702636719,54.38944625854492, -60.508968353271484, 56.89587646904688,-58.899607984421586,3.0211706802320584,2.9786294158457487
0.6798908710479736,53.876014709472656, -60.51776123046875, 56.29466243234252,-58.889261179081345,3.003608316725726,2.9157964991940637
0.7796332836151123,53.60548400878906, -60.52098083496094, 56.00729126410062,-59.17762170893615,2.9676587646180894,2.751961451972271
0.8796520233154297,52.98302459716797, -60.526947021484375, 55.578610919983404,-59.25675517606448,2.9579158568093993,2.8897155021485683
0.9798319339752197,52.06851577758789, -60.5347900390625, 54.420245705433615,-58.93151671684158,2.9455081477745217,2.8462464754955024
1.0796875953674316,51.5501594543457, -60.53826141357422, 54.06216614421109,-59.116958700156914,2.939579560365231,2.886222273681612
1.1796932220458984,50.97023391723633, -60.539588928222656, 53.4974622307234,-59.15099677702625,2.934489282274309,2.883586501365092
1.2800171375274658,50.97023391723633, -60.539588928222656, 53.01505023845579,-59.365197989606564,2.8864538780629716,2.3580644317382613
1.3799107074737549,49.99161911010742, -60.53135681152344, 52.53759738770389,-59.336072863343006,2.880772678514348,2.812598283930871
1.4797587394714355,49.99161911010742, -60.53135681152344, 52.19003789221865,-59.591768206226455,2.8457738420375773,2.390788967839557
1.5800137519836426,49.11445236206055, -60.5216064453125, 51.68269327357541,-59.12486680261259,2.8509543403481112,2.923481316695589
1.679459571838379,48.10431671142578, -60.50888442993164, 50.97547728887886,-59.1141508785848,2.8722695055265053,3.191996983202403
