time,tru_x, tru_y, ukf_x,ukf_y,error
0.13759398460388184,-189.2160186767578, -106.71370697021484, -187.12042695767767,-105.23009449950268,2.567607956119845
0.23745036125183105,-189.35208129882812, -106.69664001464844, -187.53535467811645,-105.57282467765667,2.3519163932649407
0.3374288082122803,-190.42405700683594, -106.56122589111328, -188.27934954005963,-105.5203782265601,2.3625884158602375
0.4380486011505127,-190.65304565429688, -106.5313720703125, -188.64820659887388,-105.92061034164983,2.2958932137518966
0.5375988483428955,-191.5491180419922, -106.41368865966797, -189.51851979555622,-105.77277171808778,2.2625832721023773
0.6376450061798096,-191.79403686523438, -106.3810043334961, -190.1186032735918,-105.10942133620055,2.2360412165877257
0.7378334999084473,-191.79403686523438, -106.3810043334961, -190.7315284460783,-105.0246540592052,2.162744689508579
0.8374240398406982,-192.95956420898438, -106.2247314453125, -190.9848906975885,-105.42958495029511,2.1584958484060692
0.9376101493835449,-193.84133911132812, -106.05934143066406, -191.64605084899023,-105.3830144870234,2.1738972838543598
1.037637710571289,-194.40213012695312, -105.93179321289062, -192.31940746434137,-105.71043846699435,2.165952813540989
1.137598991394043,-194.9499053955078, -105.80058288574219, -192.8031502722082,-104.56354484032416,2.1942902269363604
1.2375435829162598,-194.9499053955078, -105.80058288574219, -193.38933106438662,-104.48040431457564,2.1817727214035028
1.3377869129180908,-195.46011352539062, -105.66860961914062, -194.0677966248815,-104.65211285270189,2.1465513148597037
1.4379487037658691,-196.31385803222656, -105.34522247314453, -194.46956846062113,-104.51040754536422,2.1378284195931334
1.537376880645752,-196.88555908203125, -105.07784271240234, -194.88508727617307,-104.94220391542696,2.1289775195514955
1.6376686096191406,-196.88555908203125, -105.07784271240234, -195.41551394607666,-103.5425017510437,2.1287683241673743
1.7373065948486328,-197.72987365722656, -104.60578155517578, -195.8461688710622,-103.3145465344393,2.1378864070599106
1.8377530574798584,-198.36404418945312, -104.06590270996094, -196.41483061023942,-103.51913368707143,2.1315842765873545
1.937626600265503,-198.5974884033203, -103.78301239013672, -196.8019022081094,-103.32946245693834,2.116868367265038
2.0380611419677734,-198.5974884033203, -103.78301239013672, -197.5101604294032,-102.97059502173215,2.0788907006354136
2.1376092433929443,-199.109375, -102.843505859375, -197.46046973294196,-101.64296461100656,2.07702227965456
2.237287759780884,-199.36578369140625, -102.06026458740234, -197.87451229837504,-100.98898271524887,2.0660746337851528
2.337627649307251,-199.36578369140625, -102.06026458740234, -198.0833986945926,-101.28341342378266,2.0414338318789316
2.438040018081665,-199.56399536132812, -100.97744750976562, -198.7247797624545,-100.8665132954227,1.9916455860057252
2.5371792316436768,-199.56399536132812, -100.97744750976562, -199.11201160680503,-100.37153950892389,1.9422165301132837
2.637472629547119,-199.68075561523438, -100.03132629394531, -199.46670160666753,-100.66962416028124,1.8934094887576682
2.7374637126922607,-199.74766540527344, -99.2432861328125, -198.48014311822703,-98.38902469465467,1.87989508702424
2.837404489517212,-199.74766540527344, -99.2432861328125, -198.62835275544762,-98.60940499770338,1.8586966286714544
2.9373443126678467,-199.80072021484375, -98.09214782714844, -198.76197880723825,-97.74639189266139,1.8323544811419157
