time,tru_x, tru_y, ukf_x,ukf_y,error,current_error
1.4096450805664062,-15.850844383239746, 62.5837287902832, -13.810846938997772,64.6237262878501,2.8849920905598694,2.8849920905598694
1.5097136497497559,-15.850844383239746, 62.5837287902832, -13.810882971603167,64.62356169277415,2.8849211586784547,2.8848502267970395
1.6094825267791748,-15.838675498962402, 62.58271408081055, -13.809910315656989,64.62353631893193,2.8824959363929423,2.877645491821917
1.7097887992858887,-15.838675498962402, 62.58271408081055, -13.76842434642583,64.61988042232888,2.887991197735589,2.9044769817635294
1.8097610473632812,-15.66135311126709, 62.56708526611328, -13.755628004837314,64.61979494462537,2.870585967981845,2.8009650489668694
1.9100587368011475,-15.546198844909668, 62.5567741394043, -13.717626682794782,64.6190836066464,2.851526418602649,2.7562286717066695
2.009824275970459,-15.436074256896973, 62.54724884033203, -13.63273039553946,64.61811704762944,2.836451949850669,2.746005137338787
2.109863519668579,-15.436074256896973, 62.54724884033203, -13.626792358896553,64.61797864810393,2.82562097623011,2.7498041608861965
2.2104218006134033,-15.07651424407959, 62.51565170288086, -13.51451468529308,64.61722071216822,2.8026052572966496,2.6184795058289665
2.3101367950439453,-14.857921600341797, 62.49603271484375, -13.360215945174433,64.60858090602659,2.7813038420379272,2.5895911047094264
2.4102394580841064,-14.58587646484375, 62.470848083496094, -13.18026718925904,64.60569372964943,2.7608246509534884,2.5560327401091003
2.509584426879883,-14.180155754089355, 62.43231201171875, -12.858089360052617,64.59820739928158,2.7422151850486602,2.5375110600955484
2.6106884479522705,-13.934327125549316, 62.40825653076172, -12.562509466671315,64.59153215407227,2.7296204247822087,2.578483301584788
2.709611654281616,-13.43476676940918, 62.358680725097656, -12.482352525190988,64.58918949570715,2.707885934269936,2.425337557610397
2.809951066970825,-13.43476676940918, 62.358680725097656, -12.056538317051775,64.5481971850586,2.6998388158485627,2.5871791579493255
2.909851551055908,-12.940277099609375, 62.30830764770508, -11.818780396418184,64.53640911155182,2.6870008896806405,2.494431997161819
3.0100297927856445,-12.392810821533203, 62.25035858154297, -11.416839012607435,64.51298300973671,2.673891477327265,2.464140879673261
3.1103246212005615,-12.392810821533203, 62.25035858154297, -11.181798209716543,64.4974186816882,2.6671537570663983,2.5526125126316597
3.2098066806793213,-11.476188659667969, 62.08639144897461, -10.310574047422062,64.37279954183217,2.6618500093098723,2.5663825496924075
3.3098227977752686,-11.078766822814941, 61.95133590698242, -10.127195827998476,64.34950498137455,2.6577604377602255,2.580058578316934
3.409820556640625,-10.698354721069336, 61.81925964355469, -9.903389670517557,64.32349642287475,2.656314163605689,2.6273886805149584
3.5097835063934326,-10.18183708190918, 61.62564468383789, -9.273619824509172,64.24368222380075,2.661531569884703,2.7710971017439925
3.6099765300750732,-9.61061954498291, 61.39609909057617, -8.92775959576948,64.15067062467146,2.669201950538215,2.8379503249154756
3.709643602371216,-9.10843276977539, 61.185184478759766, -8.756244529400625,64.23123794089435,2.685749622385167,3.066346074865056
3.810060977935791,-9.10843276977539, 61.185184478759766, -8.07050698880103,64.00162439011646,2.698383778355177,3.0016035216354187
3.9096670150756836,-9.10843276977539, 61.185184478759766, -7.762301116957071,63.939358878405436,2.7125052440059867,3.0655418852762346
4.010125637054443,-7.815070152282715, 60.456092834472656, -7.110296550047625,63.81299330921954,2.739082291012626,3.430085513185247
4.109635829925537,-7.181894779205322, 59.94536590576172, -6.6934925241006535,63.72950795977416,2.777526845808524,3.8155298252977694
4.209743976593018,-7.181894779205322, 59.94536590576172, -6.126572067732923,63.61610572645441,2.813454501650718,3.8194288652321364
4.309540510177612,-6.52175760269165, 59.23312759399414, -5.527329766013524,62.927518533189165,2.847202250712228,3.825886973496033
4.409638166427612,-6.275517463684082, 58.88737487792969, -5.327347179750501,62.820656644012615,2.8858716164088296,4.045952587306866
4.509656667709351,-5.901287078857422, 58.21845245361328, -4.717680305848859,62.4911989962187,2.9342398166669406,4.4336540246683995
4.60985803604126,-5.762428283691406, 57.915374755859375, -4.339675640378432,62.2814228399598,2.984475425631937,4.592014912511834
4.70972752571106,-5.539649486541748, 57.21023941040039, -4.0890641176923435,61.8301369195385,3.0391166616563745,4.842277450462799
4.809888601303101,-5.468033790588379, 56.900394439697266, -4.207184283305214,60.94930763612823,3.0734472876242775,4.240688570532978
4.909829616546631,-5.309447288513184, 56.11647033691406, -3.8464929937041563,60.36459309605794,3.112878482810565,4.492970314330638
5.010223150253296,-5.264273643493652, 55.83118438720703, -4.112820211483489,59.9034737835879,3.143123611472423,4.2319482432993
5.110100746154785,-5.264273643493652, 55.83118438720703, -3.890138882852625,59.42924524541013,3.161765901727157,3.8515306411523182
5.209885120391846,-5.14663553237915, 54.66908264160156, -3.8154426734499154,58.0193991558209,3.173133261921412,3.6050929493031103
5.310072422027588,-5.118843078613281, 54.09095001220703, -3.7652691281904778,58.00014052252665,3.1972274040107473,4.13689894549482
5.409538507461548,-5.094564914703369, 53.55079650878906, -3.99670786824547,57.13593096124741,3.2106965855363407,3.749463846560076
5.509871244430542,-5.080883026123047, 53.04975509643555, -4.016546935545523,56.42679038576363,3.218555901559863,3.5407878585242956
5.6098809242248535,-5.065646648406982, 52.3568115234375, -4.2322246839663755,55.77292454796324,3.2254803637283294,3.5163077748039147
5.70995306968689,-5.058217525482178, 51.54720687866211, -3.985441905617972,54.89863098933414,3.232149747126864,3.518933233263857
5.809924840927124,-5.055540561676025, 51.24014663696289, -4.024294810003175,54.6326268553398,3.239118788195211,3.5457565952024894
5.909780502319336,-5.054017543792725, 50.45732498168945, -4.222288446600546,54.05762448225608,3.24903191087905,3.6951224316518156
6.009730100631714,-5.054618835449219, 50.0023193359375, -4.37119373052979,53.722872389739216,3.2603887042124793,3.7828011975502234
6.109660387039185,-5.057484149932861, 49.119407653808594, -4.540965850456241,53.00847748162293,3.2741976898358676,3.9232200141350817
6.210736036300659,-5.058296203613281, 48.962318420410156, -4.74734246550588,52.694430189669454,3.2838067870995054,3.745043455754116
6.309757709503174,-5.058296203613281, 48.962318420410156, -4.791753361023117,52.023000473470965,3.27957597572598,3.07226621842323
6.409732818603516,-5.066686153411865, 47.67836380004883, -4.99458463714205,51.421191182927046,3.2886729526190934,3.7435217972747825
6.51000189781189,-5.071502685546875, 47.09682846069336, -5.238826008714322,50.928320091121044,3.29918200046121,3.8351434404091327
6.609510660171509,-5.079652309417725, 46.15597915649414, -5.476176197137334,50.466288888896685,3.3186032886208148,4.328510272920276
6.709845066070557,-5.08407735824585, 45.680355072021484, -5.113925011056032,49.46352640813912,3.327208580999805,3.783289077086279
6.810135364532471,-5.08407735824585, 45.680355072021484, -5.331615877209095,48.98424310666996,3.3269529389949613,3.3131482707334223
6.909926176071167,-5.09027624130249, 44.98250198364258, -5.415597782396236,48.823254355282174,3.336373520987744,3.854505530590764
7.010781764984131,-5.0958404541015625, 44.363616943359375, -5.667431071588173,48.17800223069794,3.3455068684505593,3.8569743263682277
7.109893798828125,-5.0958404541015625, 44.363616943359375, -5.850139213905349,47.884722644783,3.3499118050893575,3.600993193500852
7.209682464599609,-5.107600212097168, 43.10702133178711, -6.131280521554119,47.30548186795246,3.366378676029273,4.321457190544378
7.309315204620361,-5.112555980682373, 42.58465576171875, -5.654782317706733,46.27272827037234,3.3724010131675066,3.7277189043232917
7.409499168395996,-5.118332862854004, 41.98890686035156, -5.828488067416117,45.739098760985705,3.379686881276305,3.816838967804193
7.509841680526733,-5.123356819152832, 41.42836380004883, -5.992961463469234,45.32379207320448,3.3895518069656676,3.99131227401679
7.609668493270874,-5.12982177734375, 40.77783203125, -6.169670523149425,44.91894013106318,3.403521899465088,4.269667634429168
7.70967960357666,-5.12982177734375, 40.77783203125, -5.661563034371809,43.93969795825062,3.40043978393551,3.206266505572059
7.809984922409058,-5.138827800750732, 39.82398986816406, -5.699411608326178,43.75404116924284,3.4091996473755146,3.9698309075358322
7.909621477127075,-5.143716335296631, 39.294124603271484, -5.779133532011464,43.39840175510896,3.4204719708728524,4.153172998199816
8.00936222076416,-5.151182174682617, 38.4879035949707, -5.913383905429772,42.59972398696199,3.431836087935487,4.1818678140693715
8.11007046699524,-5.155010223388672, 38.050174713134766, -6.062851323999464,42.1384030266826,3.4429534103632107,4.1878140130206845
8.209961414337158,-5.160736560821533, 37.41218566894531, -6.198054517818062,41.50662813455276,3.4542700296769078,4.223800143008316
8.30954647064209,-5.166812419891357, 36.770729064941406, -5.963854336975248,40.925693193581274,3.46536219069773,4.230721301134456
8.409724950790405,-5.1714091300964355, 36.273193359375, -6.00896302361658,40.67816109801254,3.4797076021825513,4.483886406120059
8.509836196899414,-5.1755051612854, 35.82011795043945, -6.117095198757958,40.199097818731424,3.4935876175327376,4.479068707395984
8.610151529312134,-5.1755051612854, 35.82011795043945, -6.184620424520054,39.71160612803066,3.5008014616112573,4.020198235264683
8.709980726242065,-5.185896396636963, 34.688472747802734, -6.28816111322855,39.37563488728524,3.518561254139173,4.815026108676974
8.810141563415527,-5.190744400024414, 34.15073776245117, -5.668165609573758,38.62074909730884,3.5315862322355542,4.495434611367801
8.909909009933472,-5.190744400024414, 34.15073776245117, -5.748562132794292,38.14223747308414,3.5381481126187886,4.030289141361395
9.009848356246948,-5.204929828643799, 32.58364486694336, -5.779766943356762,37.583210747111444,3.5575553321787505,5.032504018735842
9.109623432159424,-5.204929828643799, 32.58364486694336, -5.799322863460894,37.32176799076649,3.573166938201205,4.7752606019301735
9.209646224975586,-5.210861682891846, 31.892457962036133, -5.8857415031722065,36.85490042029589,3.5913309414354737,5.008123193708478
9.309988498687744,-5.217514514923096, 31.136798858642578, -5.295820577807346,35.90925174921735,3.6061029955107693,4.773095267459041
