time,tru_x, tru_y, ukf_x,ukf_y,error,current_error
3.511077642440796,56.97420883178711, 3.021436929702759, 58.97420708415128,5.0214319410892605,2.82842236149954,2.82842236149954
3.610790967941284,56.97420883178711, 3.021436929702759, 58.97419742704369,5.021448655315908,2.8284248565910906,2.8284273516826417
3.710897445678711,56.90336227416992, 3.0234951972961426, 58.96569222467536,5.022360175716415,2.8429662707065098,2.8720490989373477
3.8108010292053223,56.90336227416992, 3.0234951972961426, 58.96044589811936,5.0232130983204115,2.8494443660166597,2.8688786519471092
3.9110682010650635,56.819984436035156, 3.026010274887085, 58.84769030744851,5.026144202395058,2.8491914056184338,2.84817956402553
4.011334657669067,56.644798278808594, 3.031181812286377, 58.78751611756449,5.028875983924438,2.8625776360423916,2.929508788162178
4.111210823059082,56.644798278808594, 3.031181812286377, 58.75667372820303,5.031010785497167,2.869137030353305,2.908493396218786
4.210840940475464,56.38852310180664, 3.0388481616973877, 58.60863062898321,5.0375129505419505,2.8838985531714316,2.987229212898322
4.311502456665039,56.248779296875, 3.043006181716919, 58.2271382807289,5.045978492409941,2.876274286614433,2.815280154158443
4.4110331535339355,55.96107864379883, 3.0515096187591553, 58.085931359097394,5.051053944008492,2.8804203415039886,2.9177348355099912
4.511045694351196,55.57186508178711, 3.062933921813965, 57.81706224215178,5.061008492231413,2.8917939724859902,3.0055302823060095
4.6110148429870605,55.57186508178711, 3.062933921813965, 57.596078294096515,5.070396691880887,2.8883819774036663,2.850850031498101
4.710724353790283,55.10811996459961, 3.0766050815582275, 57.39264257970117,5.076555280162894,2.8997568246722554,3.0362549918953294
4.811471939086914,54.6971435546875, 3.0885608196258545, 56.89218680621141,5.0942435133395,2.905015494623046,2.9733782039833243
4.911203145980835,54.6971435546875, 3.0885608196258545, 56.45720980320303,5.100143161818043,2.8895399100157295,2.672881725513296
5.011272430419922,54.008182525634766, 3.1088762283325195, 56.063668020578,5.113622520352249,2.8883962655278435,2.871241598209542
5.111157417297363,53.5555305480957, 3.1218960285186768, 55.563011147689096,5.131161110209184,2.8855652140159687,2.8402683898259697
5.210726737976074,53.02085494995117, 3.1376755237579346, 54.868531404845776,5.147849761669113,2.8769411050464755,2.7303312525650942
5.310664653778076,53.02085494995117, 3.1376755237579346, 54.34927047020756,5.164526658831164,2.8530699315553516,2.4233888087151185
5.410696506500244,52.16288375854492, 3.1626875400543213, 53.9232425809295,5.172143121907532,2.8439901498224986,2.671474296898294
5.510885953903198,51.19097137451172, 3.191279172897339, 53.154442306965954,5.195810734218339,2.842178794561552,2.805951689342622
5.610884428024292,51.19097137451172, 3.191279172897339, 53.0998484642352,5.203455617129631,2.839060010113501,2.7735655367044245
5.710950613021851,50.1470832824707, 3.2213172912597656, 52.171709663753845,5.25580034669991,2.8404153257827907,2.870232270507169
5.8111982345581055,49.49767303466797, 3.2402048110961914, 51.515568524625074,5.268507955361864,2.8412773520883583,2.8611039571164203
5.911107778549194,49.062904357910156, 3.252556324005127, 51.040910179437134,5.256169992016795,2.8402457927979516,2.8154883698281874
6.011049270629883,48.76406478881836, 3.2611937522888184, 50.47719550265991,5.296767463229408,2.833333338237783,2.660521974233572
6.111025333404541,48.06809616088867, 3.2816033363342285, 50.13521860113973,5.3278359669062425,2.8361216876400532,2.9086187720990764
6.210926532745361,47.3489875793457, 3.302671194076538, 49.527634171107835,5.359843934952417,2.8418461973364915,2.9964079591403316
6.311268091201782,47.09077453613281, 3.310410499572754, 48.85137500122786,5.35396923038498,2.8368645239120327,2.6973776680271833
6.411581039428711,47.09077453613281, 3.310410499572754, 48.53013122461394,5.336554485509912,2.825147658157659,2.485358551280814
6.510807275772095,45.95233154296875, 3.3398473262786865, 47.63916003725685,5.34870496618478,2.818631502993613,2.6231468480722424
