time,tru_x, tru_y, ukf_x,ukf_y,error
1.3706669807434082,-65.19775390625, -58.596858978271484, -63.19775081705303,-56.59685398824513,2.8284328376201113
1.4706015586853027,-65.19775390625, -58.596858978271484, -63.197750840336454,-56.596853996394174,2.8284328265070573
1.5707359313964844,-65.1702880859375, -58.598388671875, -63.19781469879433,-56.59715519505046,2.8222581051807865
1.670579433441162,-65.1702880859375, -58.598388671875, -63.1979043148458,-56.5975709753111,2.819080989585215
1.7705607414245605,-65.06124114990234, -58.604148864746094, -63.09053069644989,-56.603147265969596,2.8169660321742933
1.8704235553741455,-64.96138763427734, -58.60944366455078, -63.06713088686796,-56.6053344825234,2.8070808945817305
1.9708831310272217,-64.7581787109375, -58.6201057434082, -62.97184238274987,-56.61637203887514,2.7895535324987177
2.070228338241577,-64.7581787109375, -58.6201057434082, -62.91833695722744,-56.62338538863696,2.7802501060824687
2.1706111431121826,-64.50503540039062, -58.63333511352539, -62.849214745524904,-56.62978309936389,2.7601360368500547
2.2702364921569824,-64.22023010253906, -58.6483154296875, -62.378563053907044,-56.65347375318302,2.7556206989483902
2.370192766189575,-63.886863708496094, -58.665496826171875, -62.161934954274514,-56.673574915437,2.744653578400475
2.470315933227539,-63.886863708496094, -58.665496826171875, -61.99148478475399,-56.69105489784852,2.744011413956095
2.5704567432403564,-63.39253234863281, -58.69066619873047, -61.82531564338575,-56.70630754547625,2.7274417539931113
2.6706438064575195,-62.95234298706055, -58.712825775146484, -61.39619262786089,-56.74266260292512,2.7119535481347663
2.770744800567627,-62.95234298706055, -58.712825775146484, -60.8891460567806,-56.745078686995065,2.7212304338259523
2.870586395263672,-62.25937271118164, -58.7472038269043, -60.58321432141611,-56.7761436754028,2.7128653832364167
2.970330238342285,-61.83132553100586, -58.7679443359375, -60.27383681991054,-56.79933884043372,2.7009447646765627
3.070754289627075,-61.24265670776367, -58.79634094238281, -59.6628394850239,-56.855598040264944,2.6899178268429584
3.170487642288208,-61.24265670776367, -58.79634094238281, -59.25191906187683,-56.887579725822434,2.693499589208015
3.270449638366699,-60.485145568847656, -58.83736801147461, -58.598359486094644,-56.88002152601774,2.6947581135849754
3.3701171875,-59.67192077636719, -58.87944030761719, -58.020732567930104,-56.912410887323404,2.68873131424565
3.4709222316741943,-59.18704605102539, -58.90457534790039, -57.60555267926489,-56.95408248871315,2.6806564437796787
3.5703349113464355,-59.18704605102539, -58.90457534790039, -56.92706046369858,-56.997314161621034,2.6926811664601655
3.670789957046509,-58.00381088256836, -58.96562957763672, -56.77540631680993,-57.02792230273454,2.676080814039865
3.770350217819214,-58.00381088256836, -58.96562957763672, -56.00531017096143,-57.03266445987807,2.6802516758423582
3.8706395626068115,-56.89103317260742, -59.022830963134766, -55.405492224327986,-57.05240812610801,2.6720754796480923
3.9706380367279053,-56.64564895629883, -59.03548049926758, -55.00683624341439,-57.12134326427214,2.6664373845675917
