time,tru_x, tru_y, ukf_x,ukf_y,error
0.27008485794067383,-202.68951416015625, -66.81403350830078, -202.67394495070462,-65.45769469253533,1.3564281711299657
0.37050414085388184,-202.69772338867188, -67.75128173828125, -202.8753525840931,-66.27191795342605,1.423208941085321
0.4700281620025635,-202.7046661376953, -68.49232482910156, -202.37690898884904,-66.91100856651902,1.4871146155684
0.5704762935638428,-202.71505737304688, -69.56796264648438, -202.44109870220825,-67.52063065358979,1.631731016506985
0.6701326370239258,-202.72274780273438, -70.3188705444336, -202.61024758224985,-68.16568169364722,1.7366099760502358
0.770219087600708,-202.7268829345703, -70.7408218383789, -202.71704054574806,-69.1814904908207,1.7070687149549897
0.8703446388244629,-202.7268829345703, -70.7408218383789, -202.76035268901373,-69.91032726014922,1.5819401466383431
0.9703981876373291,-202.74232482910156, -72.24795532226562, -202.7670615561606,-70.17019894393346,1.6439355813907626
1.0706956386566162,-202.75135803222656, -73.13922882080078, -202.68283329224693,-71.15499409960812,1.6818780285293018
1.170426845550537,-202.75843811035156, -73.79838562011719, -202.68075747514288,-71.6769465337954,1.7259763080760486
1.2700786590576172,-202.76634216308594, -74.517578125, -202.90320934189424,-72.65643718546997,1.738720890846554
1.3703124523162842,-202.78082275390625, -75.83195495605469, -202.92710933173578,-73.40059564326215,1.7968071598509612
1.4703917503356934,-202.78846740722656, -76.54499053955078, -202.53341567764446,-74.29126566839973,1.8330612958267236
1.5702168941497803,-202.79689025878906, -77.30916595458984, -202.5353079107455,-74.40058544655629,1.9107225950784572
1.6698997020721436,-202.7991943359375, -77.52503967285156, -202.7397535710201,-75.52053861380502,1.9170332342791914
1.770277738571167,-202.7991943359375, -77.52503967285156, -202.77971029019542,-75.80663058344678,1.9046261286999777
1.8703339099884033,-202.8164825439453, -79.05829620361328, -202.98185339428238,-76.68841001253251,1.9323333552549797
1.9702587127685547,-202.8245849609375, -79.79415130615234, -202.38265601448694,-77.66333579009726,1.9458793260632428
2.070344924926758,-202.83323669433594, -80.57392120361328, -202.3954331471391,-78.13831805611157,1.973708744917119
2.170067548751831,-202.84335327148438, -81.5035400390625, -202.5578576700129,-79.03495834944991,1.999275101388196
2.270236015319824,-202.8480987548828, -81.94312286376953, -202.571030952913,-79.29149363151268,2.0310270153254506
2.370148181915283,-202.85842895507812, -82.87574005126953, -202.75185053355128,-80.31120257815876,2.055378111868214
2.4701294898986816,-202.8660125732422, -83.5728530883789, -202.25290103670866,-81.20401364472372,2.0724006823271868
2.569992780685425,-202.87698364257812, -84.55664825439453, -202.24085435169172,-81.57525632925206,2.113071528480203
2.670041561126709,-202.88282775878906, -85.09990692138672, -202.40434284215047,-82.41251328504777,2.1377349842279436
2.7698447704315186,-202.889892578125, -85.72237396240234, -202.4106489573806,-83.14332804362996,2.1564065254304294
2.870267152786255,-202.89846801757812, -86.49666595458984, -202.62135488185353,-83.67604527594426,2.1815100074636637
2.9703521728515625,-202.9089813232422, -87.42420959472656, -202.1770735213139,-84.86989450094002,2.1984955943089113
3.0703868865966797,-202.91917419433594, -88.32882690429688, -202.35366054700353,-85.6487289181612,2.2171375163707525
3.1707441806793213,-202.9243927001953, -88.7779769897461, -202.35205800318545,-85.90119754578933,2.2410049290197813
3.2701148986816406,-202.934814453125, -89.71562957763672, -202.48901524434467,-86.97774214082995,2.258196507512585
3.369985580444336,-202.9425811767578, -90.40231323242188, -202.50423353637765,-87.16017955359071,2.2898663833771424
3.4698877334594727,-202.95118713378906, -91.16742706298828, -202.41858006312478,-88.10725018260509,2.3146031529974933
3.5702977180480957,-202.96115112304688, -92.05521392822266, -202.57102975787453,-89.06713927229518,2.3351570031790096
3.6700873374938965,-202.9749298095703, -93.26197052001953, -202.50886036466056,-89.7761204728591,2.3689202181811737
3.77020001411438,-202.9792938232422, -93.65410614013672, -202.67130137310423,-90.55725046698198,2.3895650292794883
